AnnoScol;Tipologia di Gestione;Unita Scol;Alunni;IdQuartiere;Quartiere
2023/2024;Privata paritaria;2;172;56;Forze Armate
2023/2024;Privata paritaria;1;247;57;San Siro
2023/2024;Privata paritaria;2;236;58;De Angeli - Monte Rosa
2023/2024;Privata paritaria;2;268;60;Stadio - Ippodromi
2023/2024;Privata paritaria;1;50;63;Figino
2023/2024;Privata paritaria;1;55;66;QT 8
2023/2024;Privata paritaria;1;321;67;Portello
2023/2024;Privata paritaria;1;388;68;Pagano
2023/2024;Privata paritaria;1;168;69;Sarpi
2023/2024;Privata paritaria;1;82;70;Ghisolfa
2023/2024;Privata paritaria;2;189;71;Villapizzone - Cagnola - Boldinasco
2023/2024;Privata paritaria;1;125;72;Maggiore - Musocco - Certosa
2023/2024;Privata paritaria;1;238;77;Bovisa
2023/2024;Privata paritaria;1;269;79;Dergano
2023/2024;Privata paritaria;1;207;82;Comasina
2023/2024;Privata paritaria;1;94;84;Parco Nord
2023/2024;Privata non paritaria;2;427;2;Brera
2023/2024;Privata non paritaria;1;170;10;Stazione Centrale - Ponte Seveso
2023/2024;Privata non paritaria;1;255;18;Cimiano - Rottole - Q.re Feltre
2023/2024;Privata non paritaria;1;121;20;Loreto - Casoretto - NoLo
2023/2024;Privata non paritaria;1;223;25;Corsica
2023/2024;Privata non paritaria;1;103;45;Moncucco - San Cristoforo
2023/2024;Privata non paritaria;1;184;49;Giambellino
2023/2024;Privata non paritaria;2;536;60;Stadio - Ippodromi
2023/2024;statale;3;728;1;Duomo
2023/2024;statale;2;461;2;Brera
2023/2024;statale;2;603;4;Guastalla
2023/2024;statale;2;759;5;Porta Vigentina - Porta Lodovica
2023/2024;statale;2;551;6;Porta Ticinese - Conca del Naviglio
2023/2024;statale;3;769;7;Magenta - S.Vittore
2023/2024;statale;1;185;10;Stazione Centrale - Ponte Seveso
2023/2024;statale;1;414;11;Isola
2023/2024;statale;3;1047;12;Maciachini - Maggiolina
2023/2024;statale;2;554;13;Greco - Segnano
2023/2024;statale;4;1201;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2023/2024;statale;6;1374;16;Gorla - Precotto
2023/2024;statale;1;457;17;Adriano
2023/2024;statale;2;685;18;Cimiano - Rottole - Q.re Feltre
2023/2024;statale;2;625;19;Padova - Turro - Crescenzago
2023/2024;statale;3;1172;20;Loreto - Casoretto - NoLo
2023/2024;statale;4;1575;21;Buenos Aires - Porta Venezia - Porta Monforte
2023/2024;statale;5;1736;22;Citta' studi
2023/2024;statale;2;439;23;Lambrate - Ortica
2023/2024;statale;1;323;25;Corsica
2023/2024;statale;2;900;26;XXII Marzo
2023/2024;statale;2;653;27;Pta Romana
2023/2024;statale;1;279;29;Ortomercato
2023/2024;statale;4;862;30;Taliedo - Morsenchio - Q.re Forlanini
2023/2024;statale;1;189;31;Monlue' - Ponte Lambro
2023/2024;statale;1;354;33;Rogoredo - Santa Giulia
2023/2024;statale;5;1477;35;Lodi - Corvetto
2023/2024;statale;2;241;37;Morivione
2023/2024;statale;1;513;38;Vigentino - Q.re Fatima
2023/2024;statale;3;790;41;Gratosoglio - Q.re Missaglia - Q.re Terrazze
2023/2024;statale;3;869;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2023/2024;statale;1;280;44;Porta Ticinese - Conchetta
2023/2024;statale;1;482;45;Moncucco - San Cristoforo
2023/2024;statale;3;443;46;Barona
2023/2024;statale;3;713;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2023/2024;statale;1;373;49;Giambellino
2023/2024;statale;2;697;50;Porta Genova
2023/2024;statale;1;833;51;Porta Magenta
2023/2024;statale;3;951;52;Bande Nere
2023/2024;statale;3;797;53;Lorenteggio
2023/2024;statale;1;80;54;Muggiano
2023/2024;statale;3;1030;55;Baggio - Q.re degli Olmi - Q.re Valsesia
2023/2024;statale;5;1613;56;Forze Armate
2023/2024;statale;1;488;57;San Siro
2023/2024;statale;4;582;60;Stadio - Ippodromi
2023/2024;statale;1;265;61;Quarto Cagnino
2023/2024;statale;1;116;62;Quinto Romano
2023/2024;statale;1;101;63;Figino
2023/2024;statale;6;1390;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2023/2024;statale;1;189;66;QT 8
2023/2024;statale;1;636;67;Portello
2023/2024;statale;1;467;68;Pagano
2023/2024;statale;3;1172;69;Sarpi
2023/2024;statale;4;1470;71;Villapizzone - Cagnola - Boldinasco
2023/2024;statale;2;337;72;Maggiore - Musocco - Certosa
2023/2024;statale;4;1062;76;Quarto Oggiaro - Vialba - Musocco
2023/2024;statale;1;391;78;Farini
2023/2024;statale;2;589;79;Dergano
2023/2024;statale;3;957;80;Affori
2023/2024;statale;1;220;81;Bovisasca
2023/2024;statale;1;167;82;Comasina
2023/2024;statale;2;576;83;Bruzzano
2021/2022;Privata paritaria;2;272;60;Stadio - Ippodromi
2021/2022;Privata paritaria;1;54;63;Figino
2021/2022;Privata paritaria;1;61;66;QT 8
2021/2022;Privata paritaria;1;291;67;Portello
2021/2022;Privata paritaria;1;363;68;Pagano
2021/2022;Privata paritaria;1;171;69;Sarpi
2021/2022;Privata paritaria;3;303;71;Villapizzone - Cagnola - Boldinasco
2021/2022;Privata paritaria;1;102;72;Maggiore - Musocco - Certosa
2021/2022;Privata paritaria;1;243;77;Bovisa
2021/2022;Privata paritaria;1;267;79;Dergano
2021/2022;Privata paritaria;1;220;82;Comasina
2021/2022;Privata paritaria;1;87;84;Parco Nord
2021/2022;Privata non paritaria;2;465;2;Brera
2021/2022;Privata non paritaria;1;135;10;Stazione Centrale - Ponte Seveso
2021/2022;Privata non paritaria;1;257;18;Cimiano - Rottole - Q.re Feltre
2021/2022;Privata non paritaria;1;108;20;Loreto - Casoretto - NoLo
2021/2022;Privata non paritaria;1;241;25;Corsica
2021/2022;Privata non paritaria;1;83;45;Moncucco - San Cristoforo
2021/2022;Privata non paritaria;2;572;60;Stadio - Ippodromi
2021/2022;statale;3;756;1;Duomo
2021/2022;statale;2;522;2;Brera
2021/2022;statale;2;582;4;Guastalla
2021/2022;statale;2;824;5;Porta Vigentina - Porta Lodovica
2021/2022;statale;2;594;6;Porta Ticinese - Conca del Naviglio
2021/2022;statale;3;861;7;Magenta - S.Vittore
2021/2022;statale;1;190;10;Stazione Centrale - Ponte Seveso
2021/2022;statale;1;387;11;Isola
2021/2022;statale;3;1159;12;Maciachini - Maggiolina
2021/2022;statale;2;582;13;Greco - Segnano
2021/2022;statale;4;1239;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2021/2022;statale;6;1394;16;Gorla - Precotto
2021/2022;statale;1;473;17;Adriano
2021/2022;statale;2;698;18;Cimiano - Rottole - Q.re Feltre
2021/2022;statale;2;685;19;Padova - Turro - Crescenzago
2021/2022;statale;4;1550;20;Loreto - Casoretto - NoLo
2021/2022;statale;4;1726;21;Buenos Aires - Porta Venezia - Porta Monforte
2021/2022;statale;4;1553;22;Citta' studi
2021/2022;statale;2;435;23;Lambrate - Ortica
2021/2022;statale;1;302;25;Corsica
2021/2022;statale;2;963;26;XXII Marzo
2021/2022;statale;1;200;27;Pta Romana
2021/2022;statale;1;451;28;Umbria - Molise - Calvairate
2021/2022;statale;1;299;29;Ortomercato
2021/2022;statale;4;839;30;Taliedo - Morsenchio - Q.re Forlanini
2021/2022;statale;1;188;31;Monlue' - Ponte Lambro
2021/2022;statale;1;371;33;Rogoredo - Santa Giulia
2021/2022;statale;5;1471;35;Lodi - Corvetto
2021/2022;statale;1;176;37;Morivione
2021/2022;statale;2;648;38;Vigentino - Q.re Fatima
2021/2022;statale;3;752;41;Gratosoglio - Q.re Missaglia - Q.re Terrazze
2021/2022;statale;3;929;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2021/2022;statale;1;255;44;Porta Ticinese - Conchetta
2021/2022;statale;1;449;45;Moncucco - San Cristoforo
2021/2022;statale;3;406;46;Barona
2021/2022;statale;3;795;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2021/2022;statale;1;447;49;Giambellino
2021/2022;statale;2;717;50;Porta Genova
2021/2022;statale;1;852;51;Porta Magenta
2021/2022;statale;4;1622;52;Bande Nere
2021/2022;statale;3;792;53;Lorenteggio
2021/2022;statale;1;104;54;Muggiano
2021/2022;statale;3;1046;55;Baggio - Q.re degli Olmi - Q.re Valsesia
2021/2022;statale;4;1035;56;Forze Armate
2021/2022;statale;1;492;57;San Siro
2021/2022;statale;4;673;60;Stadio - Ippodromi
2021/2022;statale;1;293;61;Quarto Cagnino
2021/2022;statale;1;124;62;Quinto Romano
2021/2022;statale;1;104;63;Figino
2021/2022;statale;6;1334;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2021/2022;statale;1;235;66;QT 8
2021/2022;statale;1;660;67;Portello
2021/2022;statale;1;486;68;Pagano
2021/2022;statale;3;1220;69;Sarpi
2021/2022;statale;4;1523;71;Villapizzone - Cagnola - Boldinasco
2021/2022;statale;2;349;72;Maggiore - Musocco - Certosa
2021/2022;statale;4;1034;76;Quarto Oggiaro - Vialba - Musocco
2021/2022;statale;1;446;77;Bovisa
2021/2022;statale;2;618;79;Dergano
2021/2022;statale;3;1016;80;Affori
2021/2022;statale;1;206;81;Bovisasca
2021/2022;statale;1;175;82;Comasina
2021/2022;statale;2;588;83;Bruzzano
2015/2016;statale;4;1599;20;Loreto - Casoretto - NoLo
2015/2016;statale;4;1889;21;Buenos Aires - Porta Venezia - Porta Monforte
2015/2016;statale;4;1829;22;Citta' studi
2015/2016;statale;2;451;23;Lambrate - Ortica
2015/2016;statale;1;271;25;Corsica
2015/2016;statale;2;1096;26;XXII Marzo
2015/2016;statale;1;248;27;Pta Romana
2015/2016;statale;1;423;28;Umbria - Molise - Calvairate
2015/2016;statale;1;321;29;Ortomercato
2015/2016;statale;4;825;30;Taliedo - Morsenchio - Q.re Forlanini
2015/2016;statale;1;208;31;Monlue' - Ponte Lambro
2015/2016;statale;1;409;33;Rogoredo - Santa Giulia
2015/2016;statale;4;1260;35;Lodi - Corvetto
2015/2016;statale;1;311;36;Scalo Romana
2015/2016;statale;1;279;37;Morivione
2015/2016;statale;2;678;38;Vigentino - Q.re Fatima
2015/2016;statale;3;805;41;Gratosoglio - Q.re Missaglia - Q.re Terrazze
2015/2016;statale;3;968;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2015/2016;statale;1;298;44;Porta Ticinese - Conchetta
2015/2016;statale;1;326;45;Moncucco - San Cristoforo
2015/2016;statale;3;447;46;Barona
2015/2016;statale;3;874;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2015/2016;statale;1;452;49;Giambellino
2015/2016;statale;2;716;50;Porta Genova
2015/2016;statale;1;851;51;Porta Magenta
2015/2016;statale;4;1771;52;Bande Nere
2015/2016;statale;3;928;53;Lorenteggio
2015/2016;statale;1;108;54;Muggiano
2015/2016;statale;3;1111;55;Baggio - Q.re degli Olmi - Q.re Valsesia
2015/2016;statale;4;734;56;Forze Armate
2015/2016;statale;1;396;57;San Siro
2015/2016;statale;4;828;60;Stadio - Ippodromi
2015/2016;statale;1;206;61;Quarto Cagnino
2015/2016;statale;1;136;62;Quinto Romano
2015/2016;statale;1;78;63;Figino
2015/2016;statale;6;1339;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2015/2016;statale;1;284;66;QT 8
2015/2016;statale;1;668;67;Portello
2015/2016;statale;1;514;68;Pagano
2015/2016;statale;3;1354;69;Sarpi
2015/2016;statale;5;1856;71;Villapizzone - Cagnola - Boldinasco
2015/2016;statale;1;133;72;Maggiore - Musocco - Certosa
2015/2016;statale;4;985;76;Quarto Oggiaro - Vialba - Musocco
2015/2016;statale;1;469;77;Bovisa
2015/2016;statale;2;756;79;Dergano
2015/2016;statale;3;1043;80;Affori
2015/2016;statale;1;213;81;Bovisasca
2015/2016;statale;1;203;82;Comasina
2015/2016;statale;2;615;83;Bruzzano
2009/2010;Privata paritaria;1;200;1;Duomo
2009/2010;Statale;3;775;1;Duomo
2009/2010;Privata paritaria;2;174;2;Brera
2009/2010;Privata non paritaria;2;511;2;Brera
2009/2010;Statale;2;530;2;Brera
2009/2010;Privata paritaria;5;812;4;Guastalla
2009/2010;Statale;2;627;4;Guastalla
2009/2010;Privata paritaria;1;126;5;Porta Vigentina - Porta Lodovica
2009/2010;Statale;2;923;5;Porta Vigentina - Porta Lodovica
2009/2010;Privata paritaria;1;174;6;Porta Ticinese - Conca del Naviglio
2009/2010;Statale;2;467;6;Porta Ticinese - Conca del Naviglio
2009/2010;Privata paritaria;3;672;7;Magenta - S.Vittore
2009/2010;Statale;3;943;7;Magenta - S.Vittore
2009/2010;Privata paritaria;3;612;10;Stazione Centrale - Ponte Seveso
2009/2010;Statale;1;224;10;Stazione Centrale - Ponte Seveso
2009/2010;Privata paritaria;1;361;11;Isola
2009/2010;Statale;1;300;11;Isola
2009/2010;Statale;3;1312;12;Maciachini - Maggiolina
2009/2010;Statale;2;536;13;Greco - Segnano
2009/2010;Privata paritaria;2;361;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2009/2010;Statale;4;1212;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2009/2010;Statale;6;1265;16;Gorla - Precotto
2009/2010;Statale;1;410;17;Adriano
2009/2010;Privata paritaria;1;126;18;Cimiano - Rottole - Q.re Feltre
2009/2010;Privata non paritaria;1;279;18;Cimiano - Rottole - Q.re Feltre
2009/2010;Statale;2;653;18;Cimiano - Rottole - Q.re Feltre
2009/2010;Privata paritaria;2;423;19;Padova - Turro - Crescenzago
2009/2010;Statale;2;673;19;Padova - Turro - Crescenzago
2009/2010;Privata non paritaria;1;85;20;Loreto - Casoretto - NoLo
2009/2010;Statale;4;1411;20;Loreto - Casoretto - NoLo
2009/2010;Privata paritaria;1;110;21;Buenos Aires - Porta Venezia - Porta Monforte
2009/2010;Statale;4;1665;21;Buenos Aires - Porta Venezia - Porta Monforte
2009/2010;Privata paritaria;4;546;22;Citta' studi
2009/2010;Statale;4;1759;22;Citta' studi
2009/2010;Privata paritaria;2;348;23;Lambrate - Ortica
2009/2010;Statale;2;456;23;Lambrate - Ortica
2009/2010;Privata paritaria;1;207;25;Corsica
2009/2010;Privata non paritaria;1;108;25;Corsica
2009/2010;Statale;1;298;25;Corsica
2009/2010;Privata paritaria;1;130;26;XXII Marzo
2009/2010;Statale;2;877;26;XXII Marzo
2009/2010;Privata paritaria;1;110;27;Pta Romana
2009/2010;Statale;1;219;27;Pta Romana
2009/2010;Statale;1;448;28;Umbria - Molise - Calvairate
2009/2010;Statale;1;255;29;Ortomercato
2009/2010;Statale;4;724;30;Taliedo - Morsenchio - Q.re Forlanini
2009/2010;Statale;1;161;31;Monlue' - Ponte Lambro
2009/2010;Statale;1;352;33;Rogoredo - Santa Giulia
2009/2010;Privata paritaria;3;550;35;Lodi - Corvetto
2009/2010;Statale;4;1236;35;Lodi - Corvetto
2009/2010;Statale;1;239;36;Scalo Romana
2009/2010;Statale;1;286;37;Morivione
2009/2010;Statale;2;670;38;Vigentino - Q.re Fatima
2009/2010;Privata non paritaria;1;73;41;Gratosoglio - Q.re Missaglia - Q.re Terrazze
2009/2010;Statale;3;816;41;Gratosoglio - Q.re Missaglia - Q.re Terrazze
2009/2010;Privata paritaria;1;121;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2009/2010;Statale;3;985;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2009/2010;Privata paritaria;1;317;43;Tibaldi
2009/2010;Statale;1;219;44;Porta Ticinese - Conchetta
2009/2010;Statale;1;316;45;Moncucco - San Cristoforo
2009/2010;Statale;3;531;46;Barona
2009/2010;Statale;3;731;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2009/2010;Privata paritaria;1;217;49;Giambellino
2009/2010;Statale;1;380;49;Giambellino
2009/2010;Statale;2;661;50;Porta Genova
2009/2010;Privata paritaria;2;165;51;Porta Magenta
2009/2010;Statale;1;896;51;Porta Magenta
2009/2010;Privata paritaria;3;338;52;Bande Nere
2009/2010;Statale;4;1680;52;Bande Nere
2009/2010;Privata paritaria;1;221;53;Lorenteggio
2009/2010;Statale;3;879;53;Lorenteggio
2009/2010;Statale;1;107;54;Muggiano
2009/2010;Statale;3;1125;55;Baggio - Q.re degli Olmi - Q.re Valsesia
2009/2010;Privata paritaria;1;215;56;Forze Armate
2009/2010;Privata paritaria;1;142;56;Forze Armate
2009/2010;Statale;3;699;56;Forze Armate
2009/2010;Statale;1;351;57;San Siro
2009/2010;Privata paritaria;2;202;58;De Angeli - Monte Rosa
2009/2010;Privata paritaria;2;232;60;Stadio - Ippodromi
2009/2010;Privata non paritaria;3;906;60;Stadio - Ippodromi
2009/2010;Statale;4;747;60;Stadio - Ippodromi
2009/2010;Statale;1;215;61;Quarto Cagnino
2009/2010;Statale;1;166;62;Quinto Romano
2009/2010;Privata paritaria;1;87;63;Figino
2009/2010;Statale;1;70;63;Figino
2009/2010;Statale;7;1430;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2009/2010;Privata paritaria;1;107;66;QT 8
2009/2010;Statale;1;244;66;QT 8
2009/2010;Privata paritaria;2;293;67;Portello
2009/2010;Statale;1;617;67;Portello
2009/2010;Privata paritaria;1;403;68;Pagano
2009/2010;Statale;1;478;68;Pagano
2009/2010;Privata paritaria;1;124;69;Sarpi
2009/2010;Statale;3;1178;69;Sarpi
2009/2010;Privata paritaria;3;304;71;Villapizzone - Cagnola - Boldinasco
2009/2010;Statale;5;1635;71;Villapizzone - Cagnola - Boldinasco
2009/2010;Privata paritaria;1;58;72;Maggiore - Musocco - Certosa
2009/2010;Statale;1;140;72;Maggiore - Musocco - Certosa
2009/2010;Privata paritaria;1;105;76;Quarto Oggiaro - Vialba - Musocco
2009/2010;Statale;4;1095;76;Quarto Oggiaro - Vialba - Musocco
2009/2010;Privata paritaria;1;238;77;Bovisa
2009/2010;Statale;1;366;77;Bovisa
2009/2010;Privata paritaria;1;255;79;Dergano
2009/2010;Statale;2;671;79;Dergano
2009/2010;Statale;3;948;80;Affori
2009/2010;Statale;1;213;81;Bovisasca
2009/2010;Privata paritaria;1;257;82;Comasina
2009/2010;Statale;1;239;82;Comasina
2009/2010;Statale;2;458;83;Bruzzano
2009/2010;Privata paritaria;1;101;84;Parco Nord
2010/2011;Privata paritaria;1;227;1;Duomo
2010/2011;Statale;3;789;1;Duomo
2010/2011;Privata paritaria;2;175;2;Brera
2010/2011;Privata non paritaria;2;502;2;Brera
2010/2011;Statale;2;522;2;Brera
2010/2011;Privata paritaria;5;780;4;Guastalla
2010/2011;Statale;2;611;4;Guastalla
2010/2011;Privata paritaria;1;119;5;Porta Vigentina - Porta Lodovica
2010/2011;Statale;2;927;5;Porta Vigentina - Porta Lodovica
2010/2011;Privata paritaria;1;192;6;Porta Ticinese - Conca del Naviglio
2010/2011;Statale;2;450;6;Porta Ticinese - Conca del Naviglio
2010/2011;Privata paritaria;3;714;7;Magenta - S.Vittore
2010/2011;Statale;3;905;7;Magenta - S.Vittore
2010/2011;Privata paritaria;3;646;10;Stazione Centrale - Ponte Seveso
2010/2011;Statale;1;231;10;Stazione Centrale - Ponte Seveso
2010/2011;Privata paritaria;1;365;11;Isola
2010/2011;Statale;1;313;11;Isola
2010/2011;Statale;3;1317;12;Maciachini - Maggiolina
2010/2011;Statale;2;540;13;Greco - Segnano
2010/2011;Privata paritaria;2;354;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2010/2011;Statale;4;1215;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2010/2011;Statale;6;1313;16;Gorla - Precotto
2010/2011;Statale;1;387;17;Adriano
2010/2011;Privata paritaria;1;143;18;Cimiano - Rottole - Q.re Feltre
2010/2011;Privata non paritaria;1;283;18;Cimiano - Rottole - Q.re Feltre
2010/2011;Statale;2;600;18;Cimiano - Rottole - Q.re Feltre
2010/2011;Privata paritaria;2;446;19;Padova - Turro - Crescenzago
2010/2011;Statale;2;672;19;Padova - Turro - Crescenzago
2010/2011;Privata non paritaria;1;82;20;Loreto - Casoretto - NoLo
2010/2011;Statale;4;1432;20;Loreto - Casoretto - NoLo
2010/2011;Privata paritaria;1;106;21;Buenos Aires - Porta Venezia - Porta Monforte
2010/2011;Statale;4;1728;21;Buenos Aires - Porta Venezia - Porta Monforte
2010/2011;Privata paritaria;4;536;22;Citta' studi
2010/2011;Statale;4;1794;22;Citta' studi
2010/2011;Privata paritaria;2;367;23;Lambrate - Ortica
2010/2011;Statale;2;446;23;Lambrate - Ortica
2010/2011;Privata paritaria;1;220;25;Corsica
2010/2011;Privata non paritaria;1;134;25;Corsica
2010/2011;Statale;1;267;25;Corsica
2010/2011;Privata paritaria;1;142;26;XXII Marzo
2010/2011;Statale;2;889;26;XXII Marzo
2010/2011;Privata paritaria;1;105;27;Pta Romana
2010/2011;Statale;1;222;27;Pta Romana
2010/2011;Statale;1;454;28;Umbria - Molise - Calvairate
2010/2011;Statale;1;259;29;Ortomercato
2010/2011;Statale;4;717;30;Taliedo - Morsenchio - Q.re Forlanini
2010/2011;Statale;1;154;31;Monlue' - Ponte Lambro
2010/2011;Statale;1;373;33;Rogoredo - Santa Giulia
2010/2011;Privata paritaria;3;594;35;Lodi - Corvetto
2010/2011;Statale;4;1229;35;Lodi - Corvetto
2010/2011;Statale;1;238;36;Scalo Romana
2010/2011;Statale;1;278;37;Morivione
2010/2011;Statale;2;706;38;Vigentino - Q.re Fatima
2010/2011;Privata non paritaria;1;73;41;Gratosoglio - Q.re Missaglia - Q.re Terrazze
2010/2011;Statale;3;820;41;Gratosoglio - Q.re Missaglia - Q.re Terrazze
2010/2011;Privata paritaria;1;123;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2010/2011;Statale;3;1004;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2010/2011;Privata paritaria;1;317;43;Tibaldi
2010/2011;Statale;1;235;44;Porta Ticinese - Conchetta
2010/2011;Statale;1;305;45;Moncucco - San Cristoforo
2010/2011;Statale;3;528;46;Barona
2010/2011;Privata paritaria;1;27;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2010/2011;Statale;3;751;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2010/2011;Privata paritaria;1;228;49;Giambellino
2010/2011;Statale;1;395;49;Giambellino
2010/2011;Statale;2;690;50;Porta Genova
2010/2011;Privata paritaria;2;170;51;Porta Magenta
2010/2011;Statale;1;871;51;Porta Magenta
2010/2011;Privata paritaria;3;329;52;Bande Nere
2010/2011;Statale;4;1738;52;Bande Nere
2010/2011;Privata paritaria;1;230;53;Lorenteggio
2010/2011;Statale;3;936;53;Lorenteggio
2010/2011;Statale;1;110;54;Muggiano
2010/2011;Statale;3;1097;55;Baggio - Q.re degli Olmi - Q.re Valsesia
2010/2011;Privata paritaria;1;227;56;Forze Armate
2010/2011;Privata paritaria;1;140;56;Forze Armate
2010/2011;Statale;3;715;56;Forze Armate
2010/2011;Statale;1;360;57;San Siro
2010/2011;Privata paritaria;2;208;58;De Angeli - Monte Rosa
2010/2011;Privata paritaria;2;236;60;Stadio - Ippodromi
2010/2011;Privata non paritaria;3;870;60;Stadio - Ippodromi
2010/2011;Statale;4;726;60;Stadio - Ippodromi
2010/2011;Statale;1;242;61;Quarto Cagnino
2010/2011;Statale;1;169;62;Quinto Romano
2010/2011;Privata paritaria;1;99;63;Figino
2010/2011;Statale;1;60;63;Figino
2010/2011;Statale;7;1404;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2010/2011;Privata paritaria;1;96;66;QT 8
2010/2011;Statale;1;250;66;QT 8
2010/2011;Privata paritaria;2;299;67;Portello
2010/2011;Statale;1;642;67;Portello
2010/2011;Privata paritaria;1;407;68;Pagano
2010/2011;Statale;1;480;68;Pagano
2010/2011;Privata paritaria;1;130;69;Sarpi
2010/2011;Statale;3;1187;69;Sarpi
2010/2011;Privata paritaria;3;299;71;Villapizzone - Cagnola - Boldinasco
2010/2011;Statale;5;1659;71;Villapizzone - Cagnola - Boldinasco
2010/2011;Privata paritaria;1;81;72;Maggiore - Musocco - Certosa
2010/2011;Statale;1;135;72;Maggiore - Musocco - Certosa
2010/2011;Privata paritaria;1;107;76;Quarto Oggiaro - Vialba - Musocco
